ImageNumber	ObjectNumber	Location_Center_X	Location_Center_Y	Location_Center_Z	Number_Object_Number	Parent_SpeckleFinal
1	542	1057.2472727272727	1256.3563636363635	0	542	542
1	543	2042.587837837838	1256.3648648648648	0	543	543
1	544	2051.782608695652	1257.608695652174	0	544	544
1	545	2035.5434782608695	1261.75	0	545	545
1	546	978.4782608695652	1261.2934782608695	0	546	546
1	547	1080.2254901960785	1262.9901960784314	0	547	547
1	548	2011.105882352941	1267.1764705882354	0	548	548
1	549	983.8351648351648	1266.934065934066	0	549	549
1	550	784.6436781609195	1271.6896551724137	0	550	550
1	551	717.8370165745856	1268.2955801104972	0	551	551
1	552	2032.0425531914893	1271.595744680851	0	552	552
1	553	2121.4	1274.488	0	553	553
1	554	986.8979591836735	1275.7244897959183	0	554	554
1	555	2142.7951219512197	1280.0829268292682	0	555	555
1	556	703.8153846153846	1283.7384615384615	0	556	556
1	557	783.8333333333334	1283.6666666666667	0	557	557
1	558	1993.6020942408377	1288.1989528795812	0	558	558
1	559	781.5844155844156	1289.7532467532467	0	559	559
1	560	711.5504587155963	1287.5412844036698	0	560	560
1	561	1029.8125	1292.21875	0	561	561
1	562	1974.642857142857	1290.642857142857	0	562	562
1	563	2021.7433155080214	1293.4438502673797	0	563	563
1	564	993.0425531914893	1294.063829787234	0	564	564
1	565	1975.4087591240875	1296.2189781021898	0	565	565
1	566	771.0050251256281	1299.7085427135678	0	566	566
1	567	1074.0515463917525	1295.8350515463917	0	567	567
1	568	748.4137931034483	1297.4137931034484	0	568	568
1	569	1068.3461538461538	1303.1410256410256	0	569	569
1	570	1339.1304347826087	1300.8695652173913	0	570	570
1	571	2109.1666666666665	1301.9166666666667	0	571	571
1	572	1316.68	1304.4533333333334	0	572	572
1	573	1350.3532338308457	1308.6567164179105	0	573	573
1	574	2077.009009009009	1306.5855855855855	0	574	574
1	575	723.1724137931035	1308.8275862068965	0	575	575
1	576	2070.8571428571427	1307.942857142857	0	576	576
1	577	1055.9411764705883	1309.0	0	577	577
1	578	2093.541899441341	1311.217877094972	0	578	578
1	579	2064.1428571428573	1310.857142857143	0	579	579
1	580	759.0112359550562	1313.0224719101125	0	580	580
1	581	1308.5	1313.5	0	581	581
1	582	2041.3798449612402	1313.4883720930231	0	582	582
1	583	2049.59649122807	1313.2105263157894	0	583	583
1	584	730.4571428571429	1315.3428571428572	0	584	584
1	585	1066.9661016949153	1314.2372881355932	0	585	585
1	586	1350.4848484848485	1319.2575757575758	0	586	586
1	587	2036.9342105263158	1318.9342105263158	0	587	587
1	588	2124.590909090909	1320.5227272727273	0	588	588
1	589	1974.9722222222222	1321.625	0	589	589
1	590	713.8936170212766	1320.4255319148936	0	590	590
1	591	1355.5882352941176	1323.0882352941176	0	591	591
1	592	2025.2690582959642	1320.2511210762332	0	592	592
1	593	1020.1310861423221	1324.5205992509364	0	593	593
1	594	2107.1704545454545	1324.3863636363637	0	594	594
1	595	1298.9583333333333	1325.7083333333333	0	595	595
1	596	1345.1081081081081	1326.6756756756756	0	596	596
1	597	710.8258928571429	1328.825892857143	0	597	597
1	598	1366.320512820513	1332.1666666666667	0	598	598
1	599	772.5416666666666	1333.0833333333333	0	599	599
1	600	1347.84	1334.48	0	600	600
1	601	1995.9473684210527	1336.342105263158	0	601	601
1	602	1364.6923076923076	1338.1153846153845	0	602	602
1	603	762.3050847457627	1350.135593220339	0	603	603
1	604	756.0612244897959	1359.2857142857142	0	604	604
1	605	737.3018867924528	1371.7358490566037	0	605	605
1	606	545.3904761904762	1406.8666666666666	0	606	606
1	607	517.8012422360248	1416.5465838509317	0	607	607
1	608	491.15	1420.9666666666667	0	608	608
1	609	19.416666666666668	1420.1333333333334	0	609	609
1	610	522.8828125	1425.9609375	0	610	610
1	611	581.5166666666667	1430.3533333333332	0	611	611
1	612	557.025641025641	1431.974358974359	0	612	612
1	613	38.92307692307692	1438.4615384615386	0	613	613
1	614	2290.5714285714284	1438.0857142857142	0	614	614
1	615	530.3966480446927	1442.2346368715084	0	615	615
1	616	42.515151515151516	1444.7878787878788	0	616	616
1	617	71.35416666666667	1450.8125	0	617	617
1	618	536.4615384615385	1455.173076923077	0	618	618
1	619	494.8129496402878	1455.1007194244605	0	619	619
1	620	539.4285714285714	1465.7012987012988	0	620	620
1	621	61.982142857142854	1470.392857142857	0	621	621
1	622	109.0561797752809	1472.8202247191011	0	622	622
1	623	1756.5115606936415	1471.6618497109826	0	623	623
1	624	512.2048192771084	1474.1566265060242	0	624	624
1	625	1796.904761904762	1471.9333333333334	0	625	625
1	626	27.156462585034014	1477.0680272108843	0	626	626
1	627	1796.9727272727273	1485.4545454545455	0	627	627
1	628	84.53846153846153	1491.3131868131868	0	628	628
1	629	30.14391143911439	1494.870848708487	0	629	629
1	630	2290.478260869565	1497.7391304347825	0	630	630
1	631	1804.2685950413222	1497.1446280991736	0	631	631
1	632	1814.1864406779662	1500.1101694915253	0	632	632
1	633	1822.35	1504.875	0	633	633
1	634	1725.2627737226278	1511.1046228710463	0	634	634
1	635	2291.9	1514.4333333333334	0	635	635
1	636	1716.1153846153845	1521.3923076923077	0	636	636
1	637	1767.5378787878788	1518.621212121212	0	637	637
1	638	1800.5652173913043	1515.3623188405797	0	638	638
1	639	2290.068493150685	1521.3287671232877	0	639	639
1	640	1781.4736842105262	1537.2280701754387	0	640	640
1	641	1787.9859154929577	1540.380281690141	0	641	641
1	642	1715.0470588235294	1542.9176470588236	0	642	642
1	643	1796.660777385159	1551.5795053003533	0	643	643
1	644	1288.8958333333333	1556.9375	0	644	644
1	645	1721.3285714285714	1560.2142857142858	0	645	645
1	646	1292.4626865671642	1560.865671641791	0	646	646
1	647	1788.7592592592594	1561.0185185185185	0	647	647
1	648	1301.28125	1564.015625	0	648	648
1	649	1721.195652173913	1566.1739130434783	0	649	649
1	650	1784.3286713286714	1572.020979020979	0	650	650
1	651	1262.063492063492	1574.6349206349207	0	651	651
1	652	1324.3636363636363	1582.8701298701299	0	652	652
1	653	1752.6166666666666	1592.05	0	653	653
1	654	202.24193548387098	1596.4798387096773	0	654	654
1	655	1243.2298850574712	1602.6781609195402	0	655	655
1	656	2013.8636363636363	1601.6909090909091	0	656	656
1	657	167.42396313364054	1606.778801843318	0	657	657
1	658	1332.5333333333333	1608.0	0	658	658
1	659	153.859375	1611.6875	0	659	659
1	660	219.90384615384616	1613.5961538461538	0	660	660
1	661	2036.942857142857	1615.5142857142857	0	661	661
1	662	506.4	1617.2857142857142	0	662	662
1	663	156.16666666666666	1617.25	0	663	663
1	664	164.5164835164835	1617.6813186813188	0	664	664
1	665	173.42	1619.06	0	665	665
1	666	462.40909090909093	1621.3863636363637	0	666	666
1	667	1327.151724137931	1619.144827586207	0	667	667
1	668	1256.7073170731708	1624.7682926829268	0	668	668
1	669	118.41176470588235	1626.6764705882354	0	669	669
1	670	176.8774373259053	1630.6908077994428	0	670	670
1	671	515.4285714285714	1629.1190476190477	0	671	671
1	672	1250.8688524590164	1629.032786885246	0	672	672
1	673	217.54166666666666	1629.5833333333333	0	673	673
1	674	1295.421052631579	1627.8803827751196	0	674	674
1	675	1335.1	1631.3666666666666	0	675	675
1	676	1987.6279069767443	1631.6046511627908	0	676	676
1	677	945.6736842105263	1634.3684210526317	0	677	677
1	678	522.4379562043796	1635.905109489051	0	678	678
1	679	436.1358024691358	1639.5185185185185	0	679	679
1	680	188.0344827586207	1641.942528735632	0	680	680
1	681	1244.4607843137255	1641.8431372549019	0	681	681
1	682	113.60689655172413	1643.3310344827587	0	682	682
1	683	106.42105263157895	1645.0526315789473	0	683	683
1	684	465.8942307692308	1645.3677884615386	0	684	684
1	685	930.4188034188035	1647.8461538461538	0	685	685
1	686	1989.6267409470752	1648.6044568245125	0	686	686
1	687	910.1558441558442	1651.3636363636363	0	687	687
1	688	1324.0	1654.2277227722773	0	688	688
1	689	2040.3125	1657.25	0	689	689
1	690	1969.90625	1662.40625	0	690	690
1	691	130.5060975609756	1662.2256097560976	0	691	691
1	692	1240.7096774193549	1665.3225806451612	0	692	692
1	693	189.27777777777777	1667.4814814814815	0	693	693
1	694	1320.1708542713568	1664.6231155778894	0	694	694
1	695	700.1864406779661	1668.3050847457628	0	695	695
1	696	1994.419642857143	1666.200892857143	0	696	696
1	697	137.72222222222223	1671.6349206349207	0	697	697
1	698	418.14285714285717	1671.2857142857142	0	698	698
1	699	903.1875	1671.65625	0	699	699
1	700	672.8571428571429	1672.75	0	700	700
1	701	516.4104477611941	1673.402985074627	0	701	701
1	702	998.0141843971631	1673.6879432624114	0	702	702
1	703	2003.7923076923078	1673.3384615384616	0	703	703
1	704	965.3351955307263	1673.1899441340781	0	704	704
1	705	1319.0	1675.0263157894738	0	705	705
1	706	1570.375	1677.0416666666667	0	706	706
1	707	165.71428571428572	1676.4285714285713	0	707	707
1	708	1553.5344827586207	1681.344827586207	0	708	708
1	709	722.9401709401709	1679.4102564102564	0	709	709
1	710	1996.3703703703704	1678.7037037037037	0	710	710
1	711	2037.408026755853	1677.809364548495	0	711	711
1	712	1569.157894736842	1680.157894736842	0	712	712
1	713	1252.5689655172414	1681.2586206896551	0	713	713
1	714	425.2888888888889	1680.9466666666667	0	714	714
1	715	955.6470588235294	1682.9705882352941	0	715	715
1	716	1315.797385620915	1683.0653594771243	0	716	716
1	717	137.76363636363635	1682.6	0	717	717
1	718	965.1090909090909	1684.0545454545454	0	718	718
1	719	1600.2857142857142	1685.107142857143	0	719	719
1	720	500.468085106383	1684.8191489361702	0	720	720
1	721	1014.0084033613446	1684.310924369748	0	721	721
1	722	1250.4634146341464	1686.780487804878	0	722	722
1	723	1546.6829268292684	1685.0243902439024	0	723	723
1	724	1590.6028368794325	1684.5531914893618	0	724	724
1	725	477.2413793103448	1689.367816091954	0	725	725
1	726	1601.5428571428572	1689.9714285714285	0	726	726
1	727	1274.6	1692.7428571428572	0	727	727
1	728	432.73372781065086	1691.5029585798816	0	728	728
1	729	412.8333333333333	1695.0	0	729	729
1	730	418.95454545454544	1695.8636363636363	0	730	730
1	731	960.4545454545455	1694.409090909091	0	731	731
1	732	1523.064935064935	1698.948051948052	0	732	732
1	733	950.7372881355932	1697.4406779661017	0	733	733
1	734	118.11904761904762	1699.3690476190477	0	734	734
1	735	1280.6571428571428	1699.6857142857143	0	735	735
1	736	1951.8461538461538	1703.0384615384614	0	736	736
1	737	161.15463917525773	1698.8324742268042	0	737	737
1	738	921.3853211009174	1703.633027522936	0	738	738
1	739	1517.7391304347825	1706.9130434782608	0	739	739
1	740	718.5208333333334	1708.2291666666667	0	740	740
1	741	487.53125	1710.6875	0	741	741
1	742	657.1732283464567	1709.716535433071	0	742	742
1	743	1014.9134615384615	1709.625	0	743	743
1	744	1515.9777777777779	1711.7333333333333	0	744	744
1	745	1523.7083333333333	1711.861111111111	0	745	745
1	746	2008.380281690141	1714.4084507042253	0	746	746
1	747	2017.1901840490798	1711.2147239263804	0	747	747
1	748	705.1785714285714	1715.6785714285713	0	748	748
1	749	1625.122807017544	1718.438596491228	0	749	749
1	750	1510.3333333333333	1716.9166666666667	0	750	750
1	751	956.7578125	1723.1328125	0	751	751
1	752	2004.1351351351352	1719.2432432432433	0	752	752
1	753	1561.3589743589744	1724.042735042735	0	753	753
1	754	1962.7636363636364	1723.1272727272728	0	754	754
1	755	423.18367346938777	1722.6122448979593	0	755	755
1	756	727.9130434782609	1723.1521739130435	0	756	756
1	757	735.9809523809524	1723.5428571428572	0	757	757
1	758	1613.357142857143	1724.857142857143	0	758	758
1	759	694.875	1726.325	0	759	759
1	760	1987.2222222222222	1724.3333333333333	0	760	760
1	761	1502.3088235294117	1724.8823529411766	0	761	761
1	762	445.3921568627451	1732.7777777777778	0	762	762
1	763	1540.4666666666667	1733.7666666666667	0	763	763
1	764	736.0542635658915	1735.922480620155	0	764	764
1	765	1996.0062111801242	1736.0062111801242	0	765	765
1	766	1593.9444444444443	1738.1944444444443	0	766	766
1	767	686.4791666666666	1737.6805555555557	0	767	767
1	768	683.9186046511628	1748.5116279069769	0	768	768
1	769	1577.59375	1751.6875	0	769	769
1	770	1600.0149253731342	1755.4925373134329	0	770	770
1	771	684.4074074074074	1761.4814814814815	0	771	771
1	772	1531.138888888889	1765.388888888889	0	772	772
1	773	1523.7931034482758	1769.2068965517242	0	773	773
1	774	1611.158273381295	1769.179856115108	0	774	774
1	775	2207.88	1772.5	0	775	775
1	776	743.4618320610687	1771.4503816793892	0	776	776
1	777	1540.148148148148	1771.6296296296296	0	777	777
1	778	2164.4489795918366	1773.3061224489795	0	778	778
1	779	1082.1714285714286	1774.0857142857142	0	779	779
1	780	1504.1724137931035	1774.9827586206898	0	780	780
1	781	1086.7857142857142	1777.607142857143	0	781	781
1	782	1511.1206896551723	1779.7241379310344	0	782	782
1	783	2215.1692307692306	1782.6615384615384	0	783	783
1	784	701.3636363636364	1780.7272727272727	0	784	784
1	785	1092.877192982456	1780.8947368421052	0	785	785
1	786	680.6976744186046	1785.2325581395348	0	786	786
1	787	740.7254901960785	1784.5294117647059	0	787	787
1	788	1592.1333333333334	1787.0333333333333	0	788	788
1	789	1100.234375	1790.09375	0	789	789
1	790	1082.9945054945056	1792.098901098901	0	790	790
1	791	712.0839694656488	1791.3587786259543	0	791	791
1	792	1537.2432432432433	1795.081081081081	0	792	792
1	793	1092.9180327868853	1797.0901639344263	0	793	793
1	794	1543.953488372093	1798.1162790697674	0	794	794
1	795	738.3030303030303	1802.4545454545455	0	795	795
1	796	2203.6111111111113	1802.0925925925926	0	796	796
1	797	1075.3488372093022	1802.2558139534883	0	797	797
1	798	1084.1875	1805.90625	0	798	798
1	799	2173.1129032258063	1806.725806451613	0	799	799
1	800	2240.0416666666665	1809.4791666666667	0	800	800
1	801	1102.7272727272727	1810.7575757575758	0	801	801
1	802	2233.7	1811.7333333333333	0	802	802
1	803	1101.36	1818.46	0	803	803
1	804	1062.6923076923076	1823.0961538461538	0	804	804
1	805	1068.725806451613	1828.8387096774193	0	805	805
1	806	1113.7671232876712	1847.3698630136987	0	806	806
1	807	1296.36	1849.56	0	807	807
1	808	1338.5030120481927	1854.2981927710844	0	808	808
1	809	1113.215909090909	1854.7386363636363	0	809	809
1	810	2234.801652892562	1855.3223140495868	0	810	810
1	811	1262.92	1857.44	0	811	811
1	812	1355.8285714285714	1860.9714285714285	0	812	812
1	813	2166.0	1864.5	0	813	813
1	814	1308.5182724252493	1864.6112956810632	0	814	814
1	815	1370.8867924528302	1866.5188679245282	0	815	815
1	816	1298.4846153846154	1880.5076923076922	0	816	816
1	817	1384.125	1884.0833333333333	0	817	817
1	818	1251.8	1885.56	0	818	818
1	819	1266.6592592592592	1890.1629629629629	0	819	819
1	820	1274.5	1890.78125	0	820	820
1	821	1300.07	1890.15	0	821	821
1	822	2177.8888888888887	1891.6666666666667	0	822	822
1	823	2205.7804878048782	1896.341463414634	0	823	823
1	824	539.9868421052631	1905.4342105263158	0	824	824
1	825	1324.8520710059172	1910.4497041420118	0	825	825
1	826	1346.3915662650602	1910.2409638554218	0	826	826
1	827	507.78723404255317	1919.904255319149	0	827	827
1	828	1323.7710843373493	1920.0963855421687	0	828	828
1	829	574.96875	1922.609375	0	829	829
1	830	569.0892857142857	1926.3214285714287	0	830	830
1	831	263.15384615384613	1927.6153846153845	0	831	831
1	832	558.403448275862	1933.6758620689654	0	832	832
1	833	271.43939393939394	1936.090909090909	0	833	833
1	834	488.71830985915494	1941.3661971830986	0	834	834
1	835	600.3052631578947	1944.8947368421052	0	835	835
1	836	791.2190476190476	1949.490476190476	0	836	836
1	837	233.26293103448276	1954.8706896551723	0	837	837
1	838	552.9565217391304	1958.608695652174	0	838	838
1	839	290.1794871794872	1957.1923076923076	0	839	839
1	840	511.8693181818182	1960.9204545454545	0	840	840
1	841	298.31073446327684	1969.276836158192	0	841	841
1	842	237.54545454545453	1967.8801652892562	0	842	842
1	843	812.952380952381	1967.5079365079366	0	843	843
1	844	486.0285714285714	1970.6285714285714	0	844	844
1	845	512.0277777777778	1973.076388888889	0	845	845
1	846	756.6666666666666	1975.7948717948718	0	846	846
1	847	517.1666666666666	1984.9166666666667	0	847	847
1	848	237.09166666666667	1984.25	0	848	848
1	849	245.10416666666666	1987.5208333333333	0	849	849
1	850	806.9907407407408	1988.3425925925926	0	850	850
1	851	520.8513513513514	1991.554054054054	0	851	851
1	852	524.1904761904761	1995.095238095238	0	852	852
1	853	753.7272727272727	1994.3030303030303	0	853	853
1	854	543.9166666666666	1997.375	0	854	854
1	855	753.8	1999.9636363636364	0	855	855
1	856	792.7314814814815	1998.7777777777778	0	856	856
1	857	809.9683257918552	2002.1176470588234	0	857	857
1	858	533.5565217391304	1998.791304347826	0	858	858
1	859	788.2631578947369	2004.6315789473683	0	859	859
1	860	1020.2857142857143	2003.392857142857	0	860	860
1	861	1527.0224215246637	2003.8026905829597	0	861	861
1	862	775.6637931034483	2006.5	0	862	862
1	863	554.3428571428572	2006.9857142857143	0	863	863
1	864	1539.7904761904763	2007.0	0	864	864
1	865	234.7058823529412	2005.7124183006536	0	865	865
1	866	1047.1159420289855	2012.376811594203	0	866	866
1	867	783.6785714285714	2011.6785714285713	0	867	867
1	868	752.9	2012.3666666666666	0	868	868
1	869	317.7659574468085	2016.0212765957447	0	869	869
1	870	1039.4666666666667	2016.8933333333334	0	870	870
1	871	772.7579617834394	2016.8535031847134	0	871	871
1	872	997.416083916084	2026.7832167832169	0	872	872
1	873	1582.8695652173913	2027.891304347826	0	873	873
1	874	1067.0925925925926	2028.8703703703704	0	874	874
1	875	1572.2820512820513	2034.4871794871794	0	875	875
1	876	1063.5333333333333	2038.7	0	876	876
1	877	1588.7636363636364	2037.3636363636363	0	877	877
1	878	285.0	2040.5581395348838	0	878	878
1	879	1498.2064516129033	2037.909677419355	0	879	879
1	880	1489.3151515151515	2042.5333333333333	0	880	880
1	881	1515.027027027027	2043.7837837837837	0	881	881
1	882	1062.6136363636363	2045.5454545454545	0	882	882
1	883	1476.9520958083833	2046.0898203592815	0	883	883
1	884	1055.03	2050.23	0	884	884
1	885	244.64367816091954	2054.0919540229884	0	885	885
1	886	326.55415617128466	2060.831234256927	0	886	886
1	887	1045.1203007518798	2057.8007518796994	0	887	887
1	888	1549.9655172413793	2061.4827586206898	0	888	888
1	889	1480.3541666666667	2066.375	0	889	889
1	890	237.0049504950495	2061.6039603960394	0	890	890
1	891	1608.2923076923078	2064.7384615384617	0	891	891
1	892	1587.2358974358974	2067.882051282051	0	892	892
1	893	1548.6153846153845	2072.326923076923	0	893	893
1	894	1565.3684210526317	2073.1403508771928	0	894	894
1	895	984.8691588785047	2076.052959501558	0	895	895
1	896	1513.7592592592594	2078.0925925925926	0	896	896
1	897	332.90909090909093	2080.3454545454547	0	897	897
1	898	2214.6911764705883	2083.264705882353	0	898	898
1	899	973.95	2085.625	0	899	899
1	900	2226.3783783783783	2087.5045045045044	0	900	900
1	901	965.8392857142857	2088.3928571428573	0	901	901
1	902	2192.1846153846154	2094.5538461538463	0	902	902
1	903	734.4078947368421	2094.1973684210525	0	903	903
1	904	1008.8979591836735	2094.408163265306	0	904	904
1	905	2268.8976377952754	2102.8976377952754	0	905	905
1	906	294.72289156626505	2100.5662650602408	0	906	906
1	907	2253.144278606965	2108.417910447761	0	907	907
1	908	1020.1642857142857	2104.4535714285716	0	908	908
1	909	775.6875	2109.890625	0	909	909
1	910	2177.6233766233768	2112.5844155844156	0	910	910
1	911	778.952380952381	2117.6984126984125	0	911	911
1	912	955.0357142857143	2111.1785714285716	0	912	912
1	913	2243.2615384615383	2114.2615384615383	0	913	913
1	914	1018.1794871794872	2115.5128205128203	0	914	914
1	915	773.1428571428571	2117.5510204081634	0	915	915
1	916	957.8709677419355	2120.3655913978496	0	916	916
1	917	1018.551724137931	2120.9827586206898	0	917	917
1	918	962.9117647058823	2126.176470588235	0	918	918
1	919	709.140350877193	2129.1403508771928	0	919	919
1	920	737.0930232558139	2129.1627906976746	0	920	920
1	921	962.7037037037037	2131.037037037037	0	921	921
1	922	2238.131868131868	2130.1043956043954	0	922	922
1	923	715.7016129032259	2134.3467741935483	0	923	923
1	924	2195.8333333333335	2135.527777777778	0	924	924
1	925	2229.733333333333	2136.3	0	925	925
1	926	2202.185185185185	2140.9135802469136	0	926	926
1	927	2023.0875	2139.9875	0	927	927
1	928	2236.3529411764707	2140.3382352941176	0	928	928
1	929	972.6181818181818	2141.5454545454545	0	929	929
1	930	2013.0684931506848	2141.6849315068494	0	930	930
1	931	762.0522875816994	2142.954248366013	0	931	931
1	932	2030.7027027027027	2151.4864864864867	0	932	932
1	933	2225.223880597015	2145.89552238806	0	933	933
1	934	791.125	2151.5416666666665	0	934	934
1	935	2004.4615384615386	2151.4423076923076	0	935	935
1	936	2230.6692913385828	2155.0	0	936	936
1	937	2014.3095238095239	2161.3333333333335	0	937	937
1	938	2036.1210191082803	2163.9044585987263	0	938	938
1	939	781.047619047619	2164.154761904762	0	939	939
1	940	2022.030303030303	2164.4242424242425	0	940	940
1	941	1978.6410256410256	2165.0	0	941	941
1	942	2232.0545454545454	2167.7272727272725	0	942	942
1	943	2004.1616161616162	2170.626262626263	0	943	943
1	944	2266.42600896861	2169.896860986547	0	944	944
1	945	754.18	2172.536	0	945	945
1	946	1972.752688172043	2170.559139784946	0	946	946
1	947	2277.0526315789475	2172.5263157894738	0	947	947
1	948	2013.326923076923	2173.028846153846	0	948	948
1	949	2057.3137254901962	2176.5098039215686	0	949	949
1	950	2225.9583333333335	2175.125	0	950	950
1	951	1998.5960264900662	2177.0860927152316	0	951	951
1	952	2048.75	2176.3571428571427	0	952	952
1	953	2256.6060606060605	2180.4242424242425	0	953	953
1	954	1225.2142857142858	2181.3571428571427	0	954	954
1	955	1203.0714285714287	2183.690476190476	0	955	955
1	956	1236.121212121212	2188.5757575757575	0	956	956
1	957	2003.1472081218274	2189.299492385787	0	957	957
1	958	1256.0740740740741	2204.259259259259	0	958	958
1	959	1984.6119402985075	2207.686567164179	0	959	959
1	960	1217.7843137254902	2209.235294117647	0	960	960
1	961	1189.2916666666667	2210.9583333333335	0	961	961
1	962	1564.3265306122448	2211.8673469387754	0	962	962
1	963	1492.177570093458	2217.8971962616824	0	963	963
1	964	1516.677966101695	2217.2033898305085	0	964	964
1	965	1261.4603174603174	2218.095238095238	0	965	965
1	966	1599.2222222222222	2219.9555555555557	0	966	966
1	967	2077.603448275862	2221.9655172413795	0	967	967
1	968	1252.468085106383	2222.1063829787236	0	968	968
1	969	1233.7179487179487	2222.4102564102564	0	969	969
1	970	1479.9742268041236	2222.7113402061855	0	970	970
1	971	1252.0882352941176	2227.735294117647	0	971	971
1	972	1604.4193548387098	2227.1612903225805	0	972	972
1	973	544.9157894736842	2228.705263157895	0	973	973
1	974	1445.8181818181818	2231.9220779220777	0	974	974
1	975	1582.0363636363636	2233.4	0	975	975
1	976	1230.4444444444443	2241.472222222222	0	976	976
1	977	537.1805555555555	2242.6944444444443	0	977	977
1	978	568.0705394190871	2248.1784232365144	0	978	978
1	979	1455.9561403508771	2254.9561403508774	0	979	979
1	980	1498.5454545454545	2254.909090909091	0	980	980
1	981	1270.0227272727273	2254.75	0	981	981
1	982	1548.0833333333333	2257.230769230769	0	982	982
1	983	1464.6285714285714	2260.7428571428572	0	983	983
1	984	1562.7333333333333	2258.733333333333	0	984	984
1	985	2042.3	2260.58	0	985	985
1	986	1251.039603960396	2260.2574257425745	0	986	986
1	987	2032.3090909090909	2265.1	0	987	987
1	988	508.77985074626866	2265.667910447761	0	988	988
1	989	1236.0972222222222	2263.1805555555557	0	989	989
1	990	1218.4736842105262	2268.2368421052633	0	990	990
1	991	1226.0	2267.6976744186045	0	991	991
1	992	548.5537848605578	2274.3545816733067	0	992	992
1	993	559.7746478873239	2275.8028169014083	0	993	993
1	994	2064.5	2288.157894736842	0	994	994
1	995	2087.219696969697	2292.310606060606	0	995	995
1	996	2056.404347826087	2291.4217391304346	0	996	996
