ImageNumber	ObjectNumber	Children_preNucleiWithEdges_Count	Intensity_IntegratedIntensityEdge_CY3	Intensity_IntegratedIntensityEdge_howfarfromSPEC	Intensity_IntegratedIntensity_CY3	Intensity_IntegratedIntensity_howfarfromSPEC	Intensity_LowerQuartileIntensity_CY3	Intensity_LowerQuartileIntensity_howfarfromSPEC	Intensity_MADIntensity_CY3	Intensity_MADIntensity_howfarfromSPEC	Intensity_MassDisplacement_CY3	Intensity_MassDisplacement_howfarfromSPEC	Intensity_MaxIntensityEdge_CY3	Intensity_MaxIntensityEdge_howfarfromSPEC	Intensity_MaxIntensity_CY3	Intensity_MaxIntensity_howfarfromSPEC	Intensity_MeanIntensityEdge_CY3	Intensity_MeanIntensityEdge_howfarfromSPEC	Intensity_MeanIntensity_CY3	Intensity_MeanIntensity_howfarfromSPEC	Intensity_MedianIntensity_CY3	Intensity_MedianIntensity_howfarfromSPEC	Intensity_MinIntensityEdge_CY3	Intensity_MinIntensityEdge_howfarfromSPEC	Intensity_MinIntensity_CY3	Intensity_MinIntensity_howfarfromSPEC	Intensity_StdIntensityEdge_CY3	Intensity_StdIntensityEdge_howfarfromSPEC	Intensity_StdIntensity_CY3	Intensity_StdIntensity_howfarfromSPEC	Intensity_UpperQuartileIntensity_CY3	Intensity_UpperQuartileIntensity_howfarfromSPEC	Location_Center_X	Location_Center_Y	Location_Center_Z	Mean_preNucleiWithEdges_Location_Center_X	Mean_preNucleiWithEdges_Location_Center_Y	Mean_preNucleiWithEdges_Location_Center_Z	Mean_preNucleiWithEdges_Number_Object_Number	Number_Object_Number	Parent_preNucleiWithEdges
1	72	0	1.6815136671066284	57.09190273284912	1.6815136671066284	57.09190273284912	0.3340504989027977	11.33571982383728	0.008766308426856995	0.36394309997558594	0.023535067774425114	0.024696125025817903	0.3501335084438324	12.041594505310059	0.3501335084438324	12.041594505310059	0.33630273342132566	11.418380546569825	0.33630273342132566	11.418380546569825	0.3404821753501892	11.553226947784424	0.3178149163722992	10.630146026611328	0.3178149163722992	10.630146026611328	0.010866511725411247	0.4696638280232524	0.010866511725411247	0.4696638280232524	0.34824138879776	11.95737075805664	1577.6	1206.8	0	nan	nan	nan	nan	72	35
1	73	0	5.418738037347794	73.77238750457764	8.12063780426979	115.9945125579834	0.30763715505599976	4.0	0.026840627193450928	1.0	0.15587261680069628	0.5168842554941485	0.40495917201042175	7.0	0.40495917201042175	7.0	0.3386711273342371	4.610774219036102	0.33835990851124126	4.833104689915975	0.34230563044548035	5.0	0.27673763036727905	2.0	0.27673763036727905	2.0	0.04228528270428287	1.6173315140754891	0.03676467877933679	1.405144990688131	0.3684443533420563	6.0	1595.125	1208.3333333333333	0	nan	nan	nan	nan	73	35
1	74	0	6.041473984718323	157.32080221176147	10.95336839556694	271.4310550689697	0.3582589477300644	8.031128883361816	0.010528743267059326	1.2195444107055664	0.05929340998609899	0.28731666741781214	0.37344929575920105	11.661903381347656	0.3917448818683624	11.661903381347656	0.3553808226304896	9.25416483598597	0.3651122798522313	9.047701835632324	0.3676050901412964	9.219544410705566	0.32668039202690125	6.082762718200684	0.32668039202690125	6.082762718200684	0.013964521530701633	1.8170330871468885	0.016383396058130998	1.5510506720769262	0.37739376723766327	10.367968559265137	1580.6333333333334	1209.0333333333333	0	nan	nan	nan	nan	74	35
1	75	0	1.8662088811397552	25.079425811767578	1.8662088811397552	25.079425811767578	0.37155336886644363	4.628856897354126	0.005279615521430969	0.7639319896697998	0.0057276018899017015	0.10700496866628839	0.382116436958313	6.0	0.382116436958313	6.0	0.37324177622795107	5.0158851623535154	0.37324177622795107	5.0158851623535154	0.37366291880607605	5.242092132568359	0.3658502995967865	4.123105525970459	0.3658502995967865	4.123105525970459	0.00527702105407749	0.6639999020082618	0.00527702105407749	0.6639999020082618	0.3800526484847069	5.846291184425354	1584.2	1210.8	0	nan	nan	nan	nan	75	35
1	76	0	1.8902876526117325	79.27146625518799	2.1754940301179886	90.45180606842041	0.2536354660987854	11.045360565185547	0.020248740911483765	0.7637710571289062	0.057593990236920904	0.059523288759242995	0.304402232170105	12.369317054748535	0.304402232170105	12.369317054748535	0.2700410932302475	11.324495179312569	0.2719367537647486	11.306475758552551	0.2843366265296936	11.401754379272461	0.24553291499614716	10.049875259399414	0.24553291499614716	10.049875259399414	0.0202495452083304	0.8693725607248469	0.01959447047091714	0.8146198284140302	0.2861524522304535	12.165525436401367	1568.875	1211.125	0	nan	nan	nan	nan	76	35
1	77	0	3.549919903278351	21.41421353816986	3.549919903278351	21.41421353816986	0.38305485248565674	2.0	0.01253528892993927	0.5	0.00917360808339087	0.1965125683720044	0.41979095339775085	3.0	0.41979095339775085	3.0	0.39443554480870563	2.3793570597966514	0.39443554480870563	2.3793570597966514	0.39721523225307465	2.5	0.3791256546974182	1.4142135381698608	0.3791256546974182	1.4142135381698608	0.012668484499927758	0.5819449925804779	0.012668484499927758	0.5819449925804779	0.4033302888274193	3.0	1596.2222222222222	1210.6666666666667	0	nan	nan	nan	nan	77	35
1	78	0	5.975555032491684	17.300563097000122	9.892759591341019	33.429553270339966	0.34427404403686523	1.0	0.04217594861984253	0.41421353816986084	0.20878260392377024	0.0	0.46900129318237305	2.2360680103302	0.46900129318237305	2.2360680103302	0.37347218953073025	1.0812851935625076	0.3804907535131161	1.2857520488592296	0.39018845558166504	1.4142135381698608	0.27859923243522644	0.0	0.27859923243522644	0.0	0.05978379333011426	0.7621170119988875	0.05129793307732808	0.7075929829292178	0.42432287335395813	2.0	1608.0	1211.5	0	nan	nan	nan	nan	78	35
1	79	0	5.683222711086273	206.9076910018921	10.17895781993866	368.715594291687	0.3528496325016022	12.529964447021484	0.009781032800674438	0.9615955352783203	0.0430320159806247	0.09708733072352714	0.3916991055011749	15.231546401977539	0.41922637820243835	15.231546401977539	0.3552014194428921	12.931730687618256	0.3635342078549521	13.168414081845965	0.3619134724140167	13.03840446472168	0.31325244903564453	11.0	0.31325244903564453	11.0	0.018202249723938007	1.3068442519417443	0.02061763227315868	1.1275822572146497	0.37531089782714844	14.0	1574.75	1212.5	0	nan	nan	nan	nan	79	35
1	80	0	2.6910047829151154	8.41421353816986	3.4830395579338074	10.41421353816986	0.3839665800333023	1.0	0.005928128957748413	0.7928932309150696	0.009156092307598607	0.46910523719057656	0.3951476216316223	2.0	0.400656133890152	2.0	0.38442925470215933	1.2020305054528373	0.3870043953259786	1.157134837574429	0.3885023295879364	1.2071067690849304	0.37206071615219116	0.0	0.37206071615219116	0.0	0.007193966363600864	0.835451852016833	0.008260989321148859	0.7415712028889377	0.39420537650585175	2.0	1587.888888888889	1213.3333333333333	0	nan	nan	nan	nan	80	35
1	81	0	6.7102464735507965	6.0	12.34416726231575	6.0	0.41888684779405594	0.0	0.009628444910049438	0.0	0.022155670723886703	1.7262152237038582	0.43747615814208984	1.0	0.45188066363334656	1.0	0.4193904045969248	0.375	0.42566094007985344	0.20689655172413793	0.4297093152999878	0.0	0.3994506895542145	0.0	0.3994506895542145	0.0	0.011646140498529233	0.4841229182759271	0.013250082201663446	0.4050806939472664	0.4353170022368431	0.0	1595.7931034482758	1214.0344827586207	0	nan	nan	nan	nan	81	35
1	82	0	3.032211810350418	62.071067810058594	3.032211810350418	62.071067810058594	0.37486839294433594	7.0	0.006866574287414551	1.0	0.011926404465413471	0.18691858104713033	0.38603800535202026	10.0	0.38603800535202026	10.0	0.37902647629380226	7.758883476257324	0.37902647629380226	7.758883476257324	0.3780727982521057	8.0	0.37120622396469116	6.0	0.37120622396469116	6.0	0.005412887152401923	1.1936193692576016	0.005412887152401923	1.1936193692576016	0.3853513300418854	9.0	1581.25	1213.5	0	nan	nan	nan	nan	82	35
1	83	0	3.631281018257141	1.0	4.880247205495834	1.0	0.40193790197372437	0.0	0.007675290107727051	0.0	0.016606817542656256	1.781463193869315	0.4160524904727936	1.0	0.42085906863212585	1.0	0.4034756686952379	0.1111111111111111	0.40668726712465286	0.08333333333333333	0.4096131920814514	0.0	0.3824979066848755	0.0	0.3824979066848755	0.0	0.009695030866309842	0.3142696805273545	0.010358451029446379	0.2763853991962833	0.4160524904727936	0.0	1590.75	1214.6666666666667	0	nan	nan	nan	nan	83	35
1	84	0	5.413946717977524	0.0	7.744579195976257	0.0	0.4478065073490143	0.0	0.022102683782577515	0.0	0.0647429014995543	nan	0.4910963475704193	0.0	0.4910963475704193	0.0	0.451162226498127	0.0	0.4555634821162504	0.0	0.455924317240715	0.0	0.4137178659439087	0.0	0.4137178659439087	0.0	0.026840761334614282	0.0	0.024466358453996424	0.0	0.47873272746801376	0.0	1604.4117647058824	1214.7058823529412	0	nan	nan	nan	nan	84	35
1	85	0	1.6496223509311676	78.86435890197754	1.6496223509311676	78.86435890197754	0.328049898147583	15.480598449707031	0.008422985672950745	0.49088096618652344	0.027303352269918885	0.01444297356730933	0.34302282333374023	16.278820037841797	0.34302282333374023	16.278820037841797	0.3299244701862335	15.772871780395509	0.3299244701862335	15.772871780395509	0.3362630605697632	16.07786750793457	0.30789655447006226	15.132745742797852	0.30789655447006226	15.132745742797852	0.012366518868865254	0.4653043091726851	0.012366518868865254	0.4653043091726851	0.3419813886284828	16.240243911743164	1569.2	1215.6	0	nan	nan	nan	nan	85	35
1	86	0	5.047623336315155	51.89217138290405	6.222583293914795	64.0544490814209	0.3822842836380005	3.1622776985168457	0.006958127021789551	1.0	0.02915207085904909	0.328750629198268	0.40318912267684937	6.0	0.40318912267684937	6.0	0.38827871817808884	3.9917054909926195	0.3889114558696747	4.003403067588806	0.39099717140197754	4.0	0.37511253356933594	2.2360680103302	0.37511253356933594	2.2360680103302	0.009136707705974186	1.0326118307268382	0.00883845026228778	0.9862879034026774	0.3968718945980072	5.0	1585.3125	1214.875	0	nan	nan	nan	nan	86	35
